Date,Product_ID,Product_Name,Price,Units_Sold,Total_Amount
2024-08-08,HO5170,Cookware Set,279.77,9,2517.93
2023-03-28,CL9500,Dress,182.27,38,6926.26
2023-02-12,TO6511,Toy Car,218.79,30,6563.7
2024-03-18,TO9151,Board Game,165.34,25,4133.5
2023-01-26,HO4830,Vacuum Cleaner,140.16,5,700.8
2024-01-03,BE9220,Lipstick,261.27,42,10973.34
2023-03-22,CL2612,Jeans,68.11,24,1634.6399999999999
2023-02-09,SP6468,Basketball,106.36,22,2339.92
2023-09-14,CL4123,Jacket,355.76,9,3201.84
2024-07-10,CL5906,T-shirt,148.1,23,3406.2999999999997
2024-02-18,TO1194,Toy Car,241.28,33,7962.24
2023-06-02,TO4717,Doll,364.43,14,5102.02
2024-04-30,HO8679,Dish Rack,364.03,30,10920.9
2023-12-15,BE4077,Lipstick,220.11,45,9904.95
2024-03-03,HO8372,Vacuum Cleaner,427.94,2,855.88
2024-01-19,HO3102,Dish Rack,159.73,48,7667.039999999999
2023-01-10,TO6567,Board Game,120.49,28,3373.72
2024-12-03,TO5909,Toy Car,169.78,2,339.56
2024-08-04,BE3518,Shampoo,488.85,22,10754.7
2024-08-04,EL7404,Smartwatch,490.28,14,6863.92
2024-02-05,BE7331,Makeup Kit,102.29,7,716.0300000000001
2023-12-03,SP5991,Running Shoes,55.69,7,389.83
2024-11-22,SP1525,Basketball,414.97,39,16183.830000000002
2024-05-15,BE4260,Shampoo,44.05,25,1101.25
2023-10-18,HO5769,Microwave,333.19,5,1665.95
2024-04-10,BE9495,Lipstick,15.41,21,323.61
2024-02-25,TO2814,Doll,73.28,27,1978.56
2024-05-04,EL7373,Smartphone,478.0,14,6692.0
2023-05-14,HO8081,Cookware Set,410.77,43,17663.11
2024-05-01,HO6084,Dish Rack,297.87,33,9829.710000000001
2024-12-02,TO4304,Board Game,13.65,10,136.5
2024-04-01,BE5044,Perfume,267.67,37,9903.79
2024-05-17,TO1640,Puzzle,371.27,19,7054.129999999999
2024-10-23,TO5873,Board Game,201.63,12,2419.56
2024-03-01,HO8079,Microwave,234.34,43,10076.62
2023-07-07,EL2565,Smartwatch,202.84,3,608.52
2023-09-03,HO9810,Cookware Set,153.03,5,765.15
2024-12-15,EL9085,Laptop,211.53,49,10364.97
2024-07-20,BE2253,Lipstick,380.14,33,12544.619999999999
2023-11-30,TO3700,Puzzle,133.86,33,4417.38
2023-02-15,TO2199,Action Figure,323.04,44,14213.76
2024-04-17,TO7542,Board Game,429.33,26,11162.58
2023-02-08,BE2878,Lipstick,357.46,9,3217.14
2023-12-01,EL8942,Headphones,236.06,6,1416.3600000000001
2024-07-15,EL8171,Laptop,78.73,18,1417.14
2023-06-15,HO2646,Blender,96.85,8,774.8
2024-07-01,EL3759,Headphones,48.02,49,2352.98
2023-01-12,EL3514,Tablet,225.92,12,2711.04
2023-08-10,EL9721,Smartphone,115.92,45,5216.4
2023-02-18,EL2684,Smartwatch,201.4,20,4028.0
2024-03-30,BE1076,Makeup Kit,33.85,25,846.25
2023-07-26,HO4908,Cookware Set,107.99,2,215.98
2024-03-07,BE6523,Face Cream,412.06,44,18130.64
2024-11-16,BE2582,Shampoo,400.49,43,17221.07
2023-06-21,EL1721,Laptop,213.68,7,1495.76
2023-12-01,CL4105,Sneakers,316.09,35,11063.15
2024-02-09,TO4807,Action Figure,114.75,23,2639.25
2023-11-28,HO7588,Blender,330.46,1,330.46
2024-02-03,HO4606,Vacuum Cleaner,42.35,18,762.3000000000001
2024-10-27,SP1719,Tennis Racket,42.99,14,601.86
2024-02-25,CL9185,Sneakers,491.72,7,3442.04
2024-12-30,SP3809,Gym Bag,133.45,7,934.1499999999999
2024-09-06,CL3177,Dress,172.7,41,7080.7
2024-12-05,CL2106,Dress,174.2,39,6793.799999999999
2024-08-22,TO9372,Puzzle,323.89,15,4858.349999999999
2024-05-30,SP4811,Football,20.39,49,999.11
2023-05-08,CL8020,Jeans,381.05,40,15242.0
2023-03-23,BE7136,Shampoo,254.38,13,3306.94
2023-06-05,TO1621,Doll,126.65,47,5952.55
2024-09-04,TO3199,Board Game,146.28,42,6143.76
2023-02-10,SP5726,Running Shoes,377.77,15,5666.549999999999
2023-12-06,CL4372,Jeans,274.26,43,11793.18
2023-09-12,EL7250,Laptop,265.52,12,3186.24
2024-03-28,EL2058,Smartphone,436.23,5,2181.15
2023-07-17,BE4345,Shampoo,71.52,12,858.24
2024-08-29,SP4871,Basketball,258.64,28,7241.92
2024-04-23,CL4236,Jeans,130.01,12,1560.12
2024-09-12,HO5675,Cookware Set,292.45,41,11990.449999999999
2023-07-26,CL2310,Dress,476.0,24,11424.0
2024-02-12,TO8712,Doll,226.27,33,7466.910000000001
2024-09-16,EL3553,Headphones,411.61,31,12759.91
2023-01-21,TO2363,Puzzle,381.84,20,7636.799999999999
2024-09-01,SP3878,Basketball,136.07,30,4082.1
2023-11-10,TO7146,Board Game,285.45,31,8848.949999999999
2023-03-15,CL8688,Jeans,105.9,13,1376.7
2023-01-05,BE7131,Makeup Kit,250.81,27,6771.87
2024-02-09,EL7292,Tablet,249.88,42,10494.96
2024-08-25,BE1636,Perfume,496.31,8,3970.48
2024-01-30,SP4182,Basketball,383.85,17,6525.450000000001
2023-12-23,SP7032,Running Shoes,351.26,42,14752.92
2024-01-30,TO4970,Doll,244.09,24,5858.16
2024-10-08,EL3422,Smartphone,138.05,30,4141.5
2024-11-28,HO5053,Cookware Set,305.05,43,13117.15
2023-06-15,BE2512,Face Cream,325.75,25,8143.75
2024-02-12,EL2316,Smartwatch,264.08,13,3433.04
2024-03-09,HO5143,Vacuum Cleaner,349.0,33,11517.0
2024-06-29,EL6045,Headphones,369.63,49,18111.87
2023-04-02,BE6642,Makeup Kit,408.97,18,7361.460000000001
2023-08-03,EL6047,Headphones,13.15,11,144.65
2024-05-18,BE2144,Face Cream,389.13,27,10506.51
2024-06-21,TO8060,Board Game,93.61,24,2246.64
2023-07-10,EL4244,Laptop,248.37,33,8196.210000000001
2023-04-23,TO4482,Toy Car,100.96,4,403.84
2023-07-07,HO7697,Cookware Set,225.96,40,9038.4
2023-04-22,EL2307,Laptop,153.63,25,3840.75
2023-05-08,CL6605,T-shirt,24.54,16,392.64
2024-05-04,TO1155,Action Figure,39.92,49,1956.0800000000002
2023-01-08,EL1685,Smartwatch,57.45,34,1953.3000000000002
2023-01-08,TO9520,Toy Car,493.58,49,24185.42
2023-09-30,TO6521,Puzzle,306.14,22,6735.08
2024-01-15,EL6164,Tablet,410.26,24,9846.24
2024-11-12,TO1937,Puzzle,487.9,22,10733.8
2023-04-13,BE7583,Perfume,365.36,9,3288.2400000000002
2023-01-27,SP9693,Football,146.94,45,6612.3
2023-09-12,CL8785,Dress,262.31,43,11279.33
2023-07-12,BE1272,Lipstick,320.55,3,961.6500000000001
2023-11-30,EL4826,Headphones,307.31,26,7990.06
2024-09-19,BE8010,Lipstick,470.15,31,14574.65
2024-11-05,EL7305,Smartphone,153.99,13,2001.8700000000001
2024-12-30,HO9267,Dish Rack,25.56,32,817.92
2023-03-31,CL8648,Sneakers,92.35,29,2678.1499999999996
2023-04-29,TO4946,Toy Car,129.24,11,1421.64
2024-11-06,EL2728,Smartphone,223.1,46,10262.6
2023-01-30,HO7283,Cookware Set,385.49,15,5782.35
2023-09-21,EL3016,Headphones,336.08,35,11762.8
2024-10-10,EL2481,Headphones,399.81,22,8795.82
2023-08-18,SP2059,Gym Bag,325.55,25,8138.75
2024-01-26,EL8159,Smartwatch,406.14,15,6092.099999999999
2023-09-23,BE2436,Lipstick,64.58,22,1420.76
2024-08-29,HO7025,Blender,72.43,21,1521.0300000000002
2024-01-25,SP6092,Football,40.32,35,1411.2
2023-07-14,TO6237,Puzzle,387.93,44,17068.920000000002
2023-05-10,SP4639,Gym Bag,62.23,1,62.23
2024-07-05,TO3370,Board Game,409.91,19,7788.290000000001
2023-08-13,TO3415,Puzzle,304.72,10,3047.2000000000003
2024-11-12,EL6245,Smartphone,161.36,45,7261.200000000001
2023-05-07,CL8836,Sneakers,319.23,14,4469.22
2024-05-21,CL1963,Dress,490.76,22,10796.72
2023-06-06,EL4687,Laptop,353.2,4,1412.8
2023-07-03,TO5900,Puzzle,492.35,43,21171.05
2023-06-13,BE7427,Makeup Kit,175.33,44,7714.52
2024-04-29,CL7407,Dress,45.19,47,2123.93
2023-10-17,CL9978,Jeans,202.95,9,1826.55
2023-11-28,SP5981,Football,234.19,11,2576.09
2024-08-14,HO8904,Vacuum Cleaner,152.63,10,1526.3
2023-08-03,HO1149,Microwave,187.49,37,6937.13
2023-04-15,EL7169,Laptop,475.7,28,13319.6
2024-11-26,HO2573,Blender,184.24,31,5711.4400000000005
2023-07-03,BE9444,Face Cream,328.55,38,12484.9
2024-03-20,HO5014,Vacuum Cleaner,26.66,16,426.56
2024-02-11,TO3826,Board Game,329.87,25,8246.75
2024-12-09,EL8596,Smartphone,433.8,42,18219.600000000002
2024-01-27,CL7018,Dress,15.69,8,125.52
2023-03-26,BE9351,Perfume,120.22,38,4568.36
2024-08-09,SP5484,Running Shoes,349.93,7,2449.51
2024-08-30,HO8932,Vacuum Cleaner,499.98,45,22499.100000000002
2024-03-20,CL3051,Sneakers,58.73,5,293.65
2024-12-31,SP7640,Basketball,408.31,2,816.62
2024-02-08,SP9684,Gym Bag,249.4,34,8479.6
2024-08-21,SP4399,Football,483.18,8,3865.44
2023-07-05,SP1087,Basketball,281.81,21,5918.01
2023-05-06,BE4378,Shampoo,329.79,6,1978.7400000000002
2024-07-29,CL2386,T-shirt,490.16,33,16175.28
2023-11-02,CL3811,Sneakers,217.3,43,9343.9
2023-01-01,HO1756,Cookware Set,473.65,34,16104.099999999999
2023-10-28,EL8289,Smartwatch,78.53,32,2512.96
2024-12-12,CL6769,Sneakers,307.02,33,10131.66
2023-08-03,EL1732,Smartphone,126.18,13,1640.3400000000001
2023-05-26,CL3198,Jeans,305.05,14,4270.7
2024-08-28,CL3105,Jacket,367.26,28,10283.279999999999
2023-03-18,SP5270,Tennis Racket,197.07,11,2167.77
2024-02-14,TO5164,Action Figure,341.5,45,15367.5
2023-05-27,SP2156,Basketball,318.49,18,5732.82
2024-10-10,EL7097,Laptop,286.18,42,12019.56
2024-06-07,SP7876,Basketball,412.57,21,8663.97
2024-03-20,TO5055,Action Figure,47.99,8,383.92
2024-06-28,BE7664,Makeup Kit,42.32,41,1735.1200000000001
2023-04-02,CL5476,Jacket,81.7,15,1225.5
2023-10-08,BE7179,Face Cream,489.95,15,7349.25
2024-01-23,BE3879,Face Cream,267.97,20,5359.400000000001
2024-08-25,TO9666,Action Figure,180.96,37,6695.52
2023-10-16,SP2623,Tennis Racket,449.32,11,4942.5199999999995
2023-11-22,TO6655,Doll,404.98,44,17819.120000000003
2024-06-28,SP7597,Gym Bag,243.66,9,2192.94
2023-09-23,BE3547,Makeup Kit,332.21,10,3322.1
2024-01-23,SP1866,Tennis Racket,460.04,41,18861.64
2024-01-15,EL7852,Laptop,356.33,12,4275.96
2024-03-25,CL9228,Dress,150.54,28,4215.12
2024-06-17,EL6000,Laptop,321.46,6,1928.7599999999998
2023-11-09,TO2476,Board Game,320.99,5,1604.95
2023-09-03,BE1940,Shampoo,51.45,19,977.5500000000001
2024-07-21,TO7946,Action Figure,341.75,47,16062.25
2023-05-20,TO9437,Puzzle,345.71,44,15211.24
2024-06-29,EL7643,Smartphone,16.81,13,218.52999999999997
2023-01-08,EL9754,Headphones,377.34,16,6037.44
2024-11-08,SP1693,Gym Bag,307.61,11,3383.71
2024-11-21,SP3864,Basketball,46.81,9,421.29
2024-06-10,CL7925,T-shirt,252.8,11,2780.8
2024-01-18,BE5092,Lipstick,417.55,50,20877.5
2023-05-01,CL8915,Jacket,153.84,14,2153.76
2023-01-03,EL7449,Smartwatch,116.56,20,2331.2
2024-10-20,SP8586,Football,447.32,32,14314.24
2023-02-28,CL8542,T-shirt,170.99,23,3932.7700000000004
2023-04-20,BE4050,Lipstick,207.01,1,207.01
2023-04-14,TO4236,Puzzle,51.52,33,1700.16
2023-06-07,TO8985,Action Figure,13.39,50,669.5
2024-11-03,CL8711,Jeans,203.73,20,4074.6
2024-01-09,TO9788,Doll,407.66,7,2853.6200000000003
2024-03-25,EL3651,Headphones,78.54,48,3769.92
2024-03-20,BE4251,Lipstick,64.23,19,1220.3700000000001
2023-02-11,HO7898,Vacuum Cleaner,374.52,3,1123.56
2023-06-14,EL8852,Laptop,480.25,18,8644.5
2023-05-02,TO9119,Puzzle,401.91,46,18487.86
2023-05-11,CL9222,Dress,365.74,48,17555.52
2024-02-03,HO2767,Blender,398.43,9,3585.87
2023-06-09,CL1223,Sneakers,386.02,16,6176.32
2023-02-23,EL8039,Tablet,488.45,48,23445.6
2023-01-09,TO5742,Puzzle,148.29,6,889.74
2024-03-15,HO3498,Dish Rack,367.33,12,4407.96
2023-09-13,CL5317,T-shirt,497.19,16,7955.04
2024-11-13,TO8764,Doll,356.17,7,2493.19
2024-12-18,EL3968,Smartwatch,102.45,38,3893.1
2024-10-06,EL4758,Laptop,69.03,26,1794.78
2023-02-09,CL3395,Jeans,218.89,40,8755.599999999999
2023-07-24,BE7231,Face Cream,209.58,20,4191.6
2024-12-17,EL4633,Laptop,174.73,31,5416.63
2023-03-04,SP1846,Running Shoes,159.1,18,2863.7999999999997
2024-01-08,CL7849,Jacket,131.01,4,524.04
2023-07-06,BE1854,Face Cream,333.61,21,7005.81
2023-08-06,CL5590,Dress,455.16,7,3186.1200000000003
2024-03-17,HO9049,Cookware Set,188.15,20,3763.0
2023-04-25,BE3134,Face Cream,172.29,48,8269.92
2024-01-06,EL9664,Smartwatch,306.31,16,4900.96
2024-10-27,CL7292,Jeans,52.74,7,369.18
2023-05-14,EL2971,Smartwatch,30.11,42,1264.62
2023-07-15,HO2616,Vacuum Cleaner,46.69,35,1634.1499999999999
2024-09-25,CL8769,Jacket,494.93,13,6434.09
2024-06-30,EL1717,Laptop,72.64,27,1961.28
2024-07-17,EL6690,Tablet,448.51,29,13006.789999999999
2024-10-06,EL8145,Smartphone,43.18,27,1165.86
2024-06-20,SP3735,Football,303.59,45,13661.55
2023-05-13,CL1996,T-shirt,399.25,45,17966.25
2023-07-14,EL9110,Headphones,345.5,33,11401.5
2023-03-18,HO9344,Vacuum Cleaner,198.23,50,9911.5
2024-02-04,TO5448,Toy Car,111.39,1,111.39
2023-06-13,SP1145,Basketball,440.79,33,14546.070000000002
2024-04-11,SP5240,Gym Bag,158.67,15,2380.0499999999997
2023-10-31,EL2951,Tablet,93.84,3,281.52
2024-06-30,HO1640,Cookware Set,323.41,18,5821.38
2023-05-17,CL5079,T-shirt,494.87,14,6928.18
2024-07-01,BE6692,Face Cream,320.01,24,7680.24
2023-11-29,BE5326,Makeup Kit,363.82,27,9823.14
2024-09-18,CL1938,Jacket,316.72,1,316.72
2023-12-31,HO3895,Cookware Set,135.43,2,270.86
2024-07-04,EL2743,Smartwatch,364.08,45,16383.599999999999
2024-01-27,EL4377,Tablet,410.26,15,6153.9
2023-11-29,CL7479,Jeans,86.26,15,1293.9
2024-03-20,CL8848,Jeans,55.91,12,670.92
2024-04-15,HO4094,Microwave,289.13,47,13589.11
2023-07-04,EL1344,Tablet,161.98,12,1943.7599999999998
2024-02-08,EL4077,Smartwatch,44.03,5,220.15
2024-03-12,HO7594,Vacuum Cleaner,59.11,34,2009.74
2023-05-21,EL2633,Smartphone,195.16,2,390.32
2023-04-23,BE3165,Face Cream,131.69,6,790.14
2023-10-02,HO1221,Dish Rack,398.28,1,398.28
2023-04-19,SP2392,Tennis Racket,109.14,31,3383.34
2024-07-30,TO6036,Doll,172.56,10,1725.6
2023-09-07,BE5382,Makeup Kit,317.47,8,2539.76
2023-01-22,BE9923,Face Cream,155.4,33,5128.2
2024-03-01,HO4675,Blender,21.76,28,609.2800000000001
2024-01-30,HO5699,Cookware Set,120.68,44,5309.92
2024-01-29,EL9057,Smartphone,93.08,8,744.64
2023-08-18,BE6854,Lipstick,47.38,22,1042.3600000000001
2023-05-02,CL1710,T-shirt,306.21,12,3674.5199999999995
2024-03-14,SP3971,Tennis Racket,342.92,10,3429.2000000000003
2024-11-14,EL5702,Tablet,180.71,7,1264.97
2023-10-05,TO5348,Board Game,407.25,46,18733.5
2023-03-20,BE3401,Shampoo,166.93,25,4173.25
2024-04-02,EL2102,Headphones,65.45,28,1832.6000000000001
2023-10-13,HO6292,Blender,497.44,12,5969.28
2024-01-30,CL9097,Jacket,217.68,45,9795.6
2024-02-28,SP3264,Tennis Racket,403.05,42,16928.100000000002
2023-09-09,TO9144,Puzzle,273.99,32,8767.68
2024-06-29,SP7301,Basketball,50.97,46,2344.62
2024-03-07,SP4593,Gym Bag,354.52,16,5672.32
2024-01-06,BE1281,Shampoo,187.58,31,5814.9800000000005
2023-05-17,BE6723,Face Cream,186.82,50,9341.0
2023-05-23,CL3361,Dress,419.27,36,15093.72
2024-03-07,HO4679,Microwave,37.37,9,336.33
2023-05-01,EL7184,Laptop,369.21,45,16614.45
2024-03-10,CL2736,T-shirt,334.75,5,1673.75
2024-05-03,SP1494,Basketball,81.97,10,819.7
2023-03-22,HO1204,Blender,288.9,27,7800.299999999999
2023-06-03,HO3295,Vacuum Cleaner,376.57,45,16945.65
2023-11-03,TO6526,Puzzle,227.55,42,9557.1
2024-12-12,BE2822,Lipstick,86.38,42,3627.96
2023-02-02,SP9245,Basketball,88.57,26,2302.8199999999997
2024-03-09,EL5227,Headphones,460.38,33,15192.539999999999
2023-11-10,EL7941,Laptop,466.41,18,8395.380000000001
2023-04-05,SP3050,Running Shoes,374.14,26,9727.64
2024-09-25,BE7427,Shampoo,100.01,48,4800.4800000000005
2024-07-26,SP8674,Football,243.93,42,10245.06
2024-10-19,TO3700,Puzzle,36.79,24,882.96
2024-10-24,TO5422,Doll,63.12,5,315.59999999999997
2024-01-07,SP1459,Tennis Racket,127.37,11,1401.0700000000002
2024-07-08,BE4471,Face Cream,302.58,49,14826.42
2023-11-13,HO4305,Dish Rack,322.81,3,968.4300000000001
2023-09-04,CL1735,T-shirt,286.23,31,8873.130000000001
2023-02-16,BE2527,Lipstick,472.32,1,472.32
2024-01-01,CL9195,Dress,105.49,49,5169.009999999999
2024-02-05,EL3122,Tablet,354.3,7,2480.1
2023-12-06,TO2654,Toy Car,256.07,50,12803.5
2023-06-03,BE7260,Makeup Kit,243.71,3,731.13
2023-10-25,HO8587,Microwave,48.59,41,1992.19
2023-04-06,EL4533,Laptop,405.66,42,17037.72
2023-05-25,EL9218,Laptop,262.99,47,12360.53
2024-09-15,EL6593,Smartwatch,229.27,9,2063.4300000000003
2023-12-14,CL8059,Jacket,29.61,46,1362.06
2024-11-30,TO4421,Doll,498.53,39,19442.67
2023-03-18,HO9151,Dish Rack,57.73,1,57.73
2023-05-27,CL2428,Sneakers,254.47,30,7634.1
2023-11-18,HO3645,Cookware Set,43.4,37,1605.8
2024-01-08,CL2165,T-shirt,97.8,50,4890.0
2024-04-16,CL5194,Dress,383.94,29,11134.26
2024-10-27,HO8999,Blender,29.4,19,558.6
2024-02-15,TO3113,Toy Car,226.01,33,7458.33
2024-10-01,CL2367,Jacket,344.28,33,11361.24
2024-04-05,CL1934,T-shirt,373.11,16,5969.76
2024-12-17,SP3532,Football,428.0,19,8132.0
2024-01-20,HO7541,Dish Rack,428.38,15,6425.7
2024-02-02,TO6716,Action Figure,238.28,42,10007.76
2024-07-01,TO2406,Action Figure,98.33,7,688.31
2024-02-11,TO7578,Doll,171.07,21,3592.47
2023-12-17,SP4483,Running Shoes,354.12,31,10977.72
2023-04-28,CL1627,Dress,277.09,31,8589.789999999999
2023-05-30,EL6245,Laptop,288.42,39,11248.380000000001
2024-01-25,BE8046,Lipstick,489.49,14,6852.860000000001
2023-02-25,HO7929,Blender,142.23,41,5831.429999999999
2023-06-30,BE2134,Shampoo,144.21,6,865.26
2023-11-02,EL7876,Headphones,267.14,43,11487.019999999999
2023-09-23,HO2514,Blender,448.53,28,12558.84
2023-12-17,CL4253,Jeans,181.15,27,4891.05
2024-05-08,TO3632,Toy Car,483.14,28,13527.92
2023-12-30,EL7375,Smartwatch,413.28,36,14878.079999999998
2024-09-03,HO3369,Blender,168.63,47,7925.61
2023-11-21,BE8514,Shampoo,467.57,32,14962.24
2023-11-21,BE5305,Perfume,265.14,1,265.14
2024-04-06,HO2596,Vacuum Cleaner,27.88,48,1338.24
2023-07-12,TO3721,Toy Car,304.46,14,4262.44
2023-12-23,HO1235,Microwave,191.43,24,4594.32
2023-01-17,CL9226,Jacket,411.34,8,3290.72
2024-12-17,TO7783,Puzzle,211.09,23,4855.07
2024-07-09,TO6502,Toy Car,65.56,12,786.72
2024-04-14,TO3898,Board Game,280.85,11,3089.3500000000004
2024-07-09,TO5669,Puzzle,424.09,45,19084.05
2024-11-27,TO2625,Board Game,497.73,7,3484.11
2023-04-02,EL7738,Smartphone,60.8,48,2918.3999999999996
2024-09-30,SP8276,Football,256.65,3,769.9499999999999
2024-11-14,CL4471,Dress,119.21,30,3576.2999999999997
2024-07-18,TO4204,Action Figure,429.61,8,3436.88
2023-12-26,TO7484,Puzzle,13.73,24,329.52
2023-08-18,SP5384,Tennis Racket,441.01,17,7497.17
2023-11-11,TO1068,Doll,451.09,27,12179.429999999998
2023-02-03,BE3512,Face Cream,397.35,34,13509.900000000001
2024-09-06,CL3792,Jacket,479.99,28,13439.720000000001
2023-09-05,SP4156,Running Shoes,311.97,26,8111.220000000001
2023-02-22,SP3111,Running Shoes,470.3,25,11757.5
2023-06-27,TO9475,Board Game,87.64,15,1314.6
2023-04-12,EL9261,Laptop,68.0,37,2516.0
2024-02-06,EL3605,Tablet,474.86,14,6648.04
2023-04-06,BE8166,Face Cream,15.65,50,782.5
2024-08-30,HO9907,Blender,461.09,6,2766.54
2024-08-08,TO3138,Action Figure,491.87,41,20166.670000000002
2024-10-08,CL4927,Jeans,329.74,15,4946.1
2023-11-01,HO5018,Dish Rack,365.89,25,9147.25
2023-09-24,EL5505,Smartphone,50.65,10,506.5
2024-10-04,BE2694,Makeup Kit,64.36,39,2510.04
2023-05-06,BE5627,Shampoo,138.38,12,1660.56
2023-04-06,BE6921,Perfume,457.23,14,6401.22
2024-02-05,BE1359,Perfume,212.74,32,6807.68
2024-10-02,BE7879,Shampoo,193.87,21,4071.27
2024-10-10,TO3945,Doll,156.39,12,1876.6799999999998
2024-11-06,SP1515,Gym Bag,67.43,22,1483.46
2023-12-22,TO9953,Toy Car,12.46,34,423.64000000000004
2023-09-18,BE1484,Shampoo,272.62,34,9269.08
2024-06-08,HO6978,Microwave,66.25,14,927.5
2023-01-31,CL4600,Jeans,50.89,45,2290.05
2023-05-10,CL8890,Jacket,107.63,6,645.78
2023-12-23,EL5822,Smartwatch,238.85,32,7643.2
2024-03-22,SP4163,Running Shoes,132.55,13,1723.15
2024-12-04,EL7436,Tablet,60.42,50,3021.0
2024-08-24,CL4372,Jeans,477.34,32,15274.88
2024-03-19,TO5451,Puzzle,409.79,40,16391.600000000002
2023-04-21,SP8033,Running Shoes,107.86,23,2480.78
2024-01-18,EL8363,Smartphone,91.95,3,275.85
2024-06-07,CL7714,Sneakers,153.8,42,6459.6
2024-06-27,CL1490,Dress,66.18,21,1389.7800000000002
2024-03-15,HO5019,Cookware Set,45.59,43,1960.3700000000001
2024-01-16,CL6151,Jeans,69.93,21,1468.5300000000002
2024-12-05,BE4502,Lipstick,238.03,21,4998.63
2023-08-27,SP7317,Football,148.97,14,2085.58
2024-06-23,HO5555,Blender,360.97,43,15521.710000000001
2023-03-18,SP8130,Running Shoes,165.71,21,3479.9100000000003
2023-07-22,HO9092,Blender,254.34,18,4578.12
2024-03-07,BE8418,Face Cream,93.86,21,1971.06
2024-08-28,TO1348,Doll,149.67,42,6286.139999999999
2024-08-12,BE5659,Perfume,74.22,26,1929.72
2023-02-07,SP1640,Gym Bag,175.32,2,350.64
2023-03-13,TO7800,Action Figure,364.39,18,6559.0199999999995
2023-11-21,CL2306,Dress,282.66,21,5935.860000000001
2024-05-20,SP7444,Football,156.24,30,4687.200000000001
2024-05-20,EL7126,Smartphone,469.47,7,3286.29
2023-01-30,HO1170,Blender,77.98,21,1637.5800000000002
2024-12-05,EL4708,Headphones,93.39,13,1214.07
2024-01-13,SP1860,Football,137.25,3,411.75
2023-04-24,BE2229,Lipstick,139.23,45,6265.349999999999
2024-09-19,TO3790,Board Game,463.18,38,17600.84
2024-04-16,BE6231,Shampoo,432.33,49,21184.17
2024-08-21,TO3004,Puzzle,265.66,16,4250.56
2024-08-14,TO5596,Puzzle,167.74,47,7883.780000000001
2024-05-09,HO5322,Blender,385.44,46,17730.24
2023-03-26,CL4971,Sneakers,333.15,48,15991.199999999999
2023-07-30,EL2231,Smartphone,486.16,4,1944.64
2023-08-06,BE8670,Shampoo,411.07,13,5343.91
2024-05-14,BE4418,Lipstick,408.86,49,20034.14
2024-06-24,SP6108,Tennis Racket,357.17,42,15001.140000000001
2023-06-07,SP3130,Football,117.2,24,2812.8
2024-01-30,TO9412,Toy Car,109.48,26,2846.48
2023-07-12,BE7931,Lipstick,90.46,20,1809.1999999999998
2024-08-14,EL3413,Smartphone,235.87,7,1651.0900000000001
2023-04-23,HO8550,Blender,101.64,2,203.28
2024-05-02,EL8416,Smartwatch,182.46,8,1459.68
2024-07-17,BE8069,Lipstick,113.91,26,2961.66
2024-05-29,TO6467,Toy Car,36.05,18,648.9
2024-01-14,BE7267,Face Cream,368.68,28,10323.04
2023-07-18,CL7597,Jeans,96.56,18,1738.08
2024-06-26,SP9497,Running Shoes,222.45,44,9787.8
2023-02-21,EL2819,Laptop,117.59,4,470.36
2023-02-06,SP4911,Tennis Racket,42.27,7,295.89000000000004
2023-10-10,HO7628,Dish Rack,202.03,7,1414.21
2023-08-14,EL9112,Tablet,110.8,14,1551.2
2023-12-22,EL5718,Tablet,369.6,7,2587.2000000000003
2023-07-09,SP8811,Gym Bag,372.15,45,16746.75
2023-09-02,HO2137,Cookware Set,91.66,22,2016.52
2024-04-11,HO8775,Blender,219.68,2,439.36
2023-07-01,CL3797,T-shirt,342.81,1,342.81
2024-08-31,CL1016,Dress,249.27,16,3988.32
2024-04-28,BE1284,Face Cream,287.96,19,5471.24
2023-08-22,SP3741,Gym Bag,379.95,50,18997.5
2023-04-07,BE6499,Lipstick,231.78,48,11125.44
2023-12-26,SP8970,Tennis Racket,134.23,30,4026.8999999999996
2023-01-14,CL6467,Jacket,446.77,50,22338.5
2024-11-10,SP2847,Running Shoes,142.27,34,4837.18
2024-10-17,BE7722,Shampoo,429.57,43,18471.51
2023-05-26,CL1506,Dress,129.74,48,6227.52
2024-12-13,TO4380,Board Game,374.74,13,4871.62
2024-01-22,EL5487,Smartphone,439.8,44,19351.2
2024-07-11,TO3866,Toy Car,140.0,44,6160.0
2023-12-24,CL7836,Dress,473.18,18,8517.24
2023-11-13,HO9520,Blender,353.9,40,14156.0
2023-05-06,TO6685,Puzzle,151.32,1,151.32
2024-05-25,EL8640,Laptop,343.65,34,11684.099999999999
2023-10-24,SP3664,Gym Bag,158.79,19,3017.0099999999998
2023-03-08,CL8436,T-shirt,30.07,19,571.33
2024-08-30,BE9001,Face Cream,159.85,28,4475.8
2023-12-27,EL1817,Smartphone,133.2,23,3063.6
2023-10-18,SP3540,Gym Bag,477.31,46,21956.26
2023-10-05,HO8078,Microwave,296.76,6,1780.56
2023-10-25,HO8752,Blender,467.14,16,7474.24
2024-11-25,EL7923,Headphones,205.57,7,1438.99
2023-09-25,CL6091,Sneakers,94.92,28,2657.76
2024-11-26,CL3280,Sneakers,344.83,13,4482.79
2023-09-14,HO4268,Vacuum Cleaner,157.52,6,945.1200000000001
